Product ID,Product Name,Description,Price,Status,Customer ID,Created Date
94db7767-8560-4a42-bbc5-e9aeb9d3ecd3,Presentation Remote Standard,Wireless presentation remote with laser pointer,£31.26,Available,cc4047b9-cdcd-49a9-b1ad-7721a8c69aa9,2025-10-29
1e6a4df5-76cd-4d26-a55b-de05f2ba31e8,Project Manager Elite,Professional project management software,£95.87,Available,bd6c7d57-73fe-4810-afc0-93c7d863dff8,2025-10-29
fb834488-34fa-4239-a5b0-ee276cbbcbe3,Project Manager Premium,Professional project management software,£86.85,Available,11111111-1111-1111-1111-111111111111,2025-10-29
9f3bfb27-3ef1-4707-9ac2-84acc9934f5f,Project Manager Pro,Professional project management software,£73.92,Unavailable,cc4047b9-cdcd-49a9-b1ad-7721a8c69aa9,2025-10-29
565a6822-c125-4428-bc6e-7ad8a4a6803f,Project Manager Standard,Professional project management software,£68.40,Available,b9ac1983-7f60-474b-a22a-ef3b1ad00a0e,2025-10-29
252ecf64-6223-4554-9ac4-106532d06172,RAM Module Premium,32GB DDR4 RAM for high-performance computing,£165.40,Available,66217f42-faa2-4bce-a049-39732f507ef8,2025-10-29
490abbf0-380b-49b7-b214-e6cf84c6ae1d,RAM Module Pro,32GB DDR4 RAM for high-performance computing,£201.03,Available,03d29702-0fd2-484d-84f9-a1cd9c1a1fe3,2025-10-29
767e8152-f4fa-42ac-8303-beb2ee71ce97,RAM Module Standard,32GB DDR4 RAM for high-performance computing,£170.83,Unavailable,9922d7c0-c487-480d-9e5a-61ee8bd3a886,2025-10-29
0a077580-33a5-4c13-97f3-a19d4a232f32,Ring Light Pro,LED ring light for video calls and streaming,£51.67,Available,1ad856b2-a447-4c17-a647-c532eed714ea,2025-10-29
f8268899-5d71-4523-ad69-e719f95af67c,Ring Light Standard,LED ring light for video calls and streaming,£52.77,Available,6828578e-0253-4ef6-bc34-c45a717c8fb8,2025-10-29
1beaa7b8-d961-415d-ac94-f356ff6155bb,Screen Protector Elite,Tempered glass screen protector,£12.67,Unavailable,2775b4f1-8684-4f7e-846a-433ea3d46a74,2025-10-29
e10a9ea2-806a-431a-bbde-4a10c8e66fa9,Screen Protector Premium,Tempered glass screen protector,£13.69,Available,43085414-8dce-49a5-87c5-db26520f46c1,2025-10-29
301e35ed-bcff-4430-911e-311cd448ac14,Screen Protector Pro,Tempered glass screen protector,£16.58,Available,4dff78c8-4c16-46a1-bbb1-5733135782a0,2025-10-29
759080ed-7a89-443f-b9b1-713c3664f9d3,Screen Protector Standard,Tempered glass screen protector,£15.72,Available,2775b4f1-8684-4f7e-846a-433ea3d46a74,2025-10-29
6104ea45-f65c-4c31-aac0-b60f99a5f5d7,Security Camera Elite,Wireless outdoor security camera with night vision,£168.77,Available,213106f1-b926-4c08-9c95-639014618a99,2025-10-29
c6a9da01-2c88-4fec-a05f-f39f95349a14,Security Camera Premium,Wireless outdoor security camera with night vision,£133.53,Available,58c0a534-dfe9-4849-924b-0fc2f64c039c,2025-10-29
6645a520-fb83-4f0f-8d35-e7445e6cee98,Security Camera Pro,Wireless outdoor security camera with night vision,£159.27,Available,66217f42-faa2-4bce-a049-39732f507ef8,2025-10-29
2c85fba7-ee07-47ad-8a3c-c6c98f9d182c,Security Camera Standard,Wireless outdoor security camera with night vision,£152.24,Available,213106f1-b926-4c08-9c95-639014618a99,2025-10-29
d9f518e9-1d31-4e64-831b-26bfb35c18a1,Smart Doorbell Pro,Video doorbell with motion detection,£180.12,Available,72628cdf-9402-49e7-8fff-cbfbc497335d,2025-10-29
ccacef9d-7129-4030-8273-ad3853684640,Smart Doorbell Standard,Video doorbell with motion detection,£198.10,Available,ba84160c-aff0-4854-9556-1525254fced8,2025-10-29
cebd10f5-87c9-410d-a6d3-26bc6c5cb070,Smart Light Bulb Pro,Color-changing WiFi smart bulb,£24.05,Unavailable,4bc4f657-7feb-4e6d-af30-77ce53f935bd,2025-10-29
285a9399-c239-49e2-99f7-5236e5ed0026,Smart Light Bulb Standard,Color-changing WiFi smart bulb,£24.19,Available,66217f42-faa2-4bce-a049-39732f507ef8,2025-10-29
f6bc0e69-6f22-47de-b35e-cbeb54f7a3c3,Smart Lock Pro,Keyless entry smart door lock,£184.46,Available,1ad856b2-a447-4c17-a647-c532eed714ea,2025-10-29
700081d4-46a8-40e5-a238-e8b4f9226787,Smart Lock Standard,Keyless entry smart door lock,£196.34,Available,7bd89408-d380-4e09-9cad-89e3ffc4958c,2025-10-29
b1aeffff-7061-4386-9783-38304ba3516e,Smart Outlet Pro,WiFi smart plug with energy monitoring,£22.73,Available,3751dc62-86b5-4b7a-a989-102c729b60b0,2025-10-29
9019b60d-5890-49c1-a007-0eb027c95bac,Smart Outlet Standard,WiFi smart plug with energy monitoring,£23.05,Available,1624fcc1-d3bd-41e2-a645-6085cc172ce1,2025-10-29
db1ebf19-91a4-4455-ba84-7a4b0f2cfdd4,Smart Speaker Premium,Voice-controlled smart speaker with AI assistant,£117.78,Available,1ad856b2-a447-4c17-a647-c532eed714ea,2025-10-29
fc779d3b-3458-4cf8-8896-e77f680c532f,Smart Speaker Pro,Voice-controlled smart speaker with AI assistant,£87.32,Available,2775b4f1-8684-4f7e-846a-433ea3d46a74,2025-10-29
bc8ec44d-0126-4b7f-a01f-01fe4a0a83c1,Smart Speaker Standard,Voice-controlled smart speaker with AI assistant,£103.16,Available,11111111-1111-1111-1111-111111111111,2025-10-29
7ee19a94-3c43-495c-b368-18d336fafdf7,Smart Switch Elite,WiFi smart wall switch,£41.14,Available,492682a9-7927-46fd-a261-73c538675972,2025-10-29
8c0bbdf1-86c8-408e-9ba9-fd8648581030,Smart Switch Premium,WiFi smart wall switch,£39.15,Available,37cdcc1b-133f-445a-a542-367d2f59d08a,2025-10-29
79b32f3c-32ff-47d6-8e76-2e565fd7116e,Smart Switch Pro,WiFi smart wall switch,£33.79,Unavailable,28f30309-7531-4dc4-a3dc-3248a1ca301d,2025-10-29
c852be7f-826b-4dcc-9699-db8658319817,Smart Switch Standard,WiFi smart wall switch,£32.32,Available,57d232b4-de62-4b72-9c9f-5074b948d563,2025-10-29
a0c442ad-25d9-488d-93ae-1fd0a71795b4,Smart Thermostat Premium,WiFi-enabled programmable thermostat,£194.27,Available,03d29702-0fd2-484d-84f9-a1cd9c1a1fe3,2025-10-29
646067c6-633d-47e0-b488-879f6b59db88,Smart Thermostat Pro,WiFi-enabled programmable thermostat,£188.49,Available,03282607-e948-4364-b066-77d77845da4e,2025-10-29
eb00980c-0922-4e4a-bcb8-627d3d9cfbc0,Smart Thermostat Standard,WiFi-enabled programmable thermostat,£211.34,Available,37cdcc1b-133f-445a-a542-367d2f59d08a,2025-10-29
f635f6bb-708a-4114-8c51-8198dba3d5d5,Sound Card Premium,Professional audio interface for music production,£152.21,Available,1ad856b2-a447-4c17-a647-c532eed714ea,2025-10-29
089f35f3-aa00-4cda-a73d-0a0e4f55b6b7,Sound Card Pro,Professional audio interface for music production,£213.57,Unavailable,1624fcc1-d3bd-41e2-a645-6085cc172ce1,2025-10-29
e0419b65-942d-41ca-9ba0-57757d7b5c1e,Sound Card Standard,Professional audio interface for music production,£187.23,Available,5e0d0700-f625-4a9c-bce7-d9147df62799,2025-10-29
65ddfaec-14d5-4eae-bee8-c7de87a86788,SSD Drive Pro,1TB NVMe SSD with high-speed data transfer,£147.66,Available,ba1ea9b5-45b8-42f0-b60b-3f8c7af08c51,2025-10-29
2ed2165d-47f4-465f-8d1d-b4d33a5290b0,SSD Drive Standard,1TB NVMe SSD with high-speed data transfer,£122.06,Available,cc4047b9-cdcd-49a9-b1ad-7721a8c69aa9,2025-10-29
94b691ed-c511-4a75-94c4-6bd7fd84304d,Standing Desk Elite,Height-adjustable standing desk,£318.79,Available,37cdcc1b-133f-445a-a542-367d2f59d08a,2025-10-29
b54b73bc-717a-4373-a0bf-c08a5e9d1108,Standing Desk Premium,Height-adjustable standing desk,£404.31,Available,b9ac1983-7f60-474b-a22a-ef3b1ad00a0e,2025-10-29
bec599a0-0790-41b8-a892-6008765bc83b,Standing Desk Pro,Height-adjustable standing desk,£353.57,Available,68dd810d-676c-47df-ab02-9257f7ad4835,2025-10-29
dc3b944c-cd98-494d-80a5-90e20ec23e8c,Standing Desk Standard,Height-adjustable standing desk,£384.61,Available,472d4614-2e6e-41c1-91ac-c9d361f82430,2025-10-29
995a32c2-287f-4727-b959-cac423373fb9,Streaming Deck Pro,Customizable macro keyboard for streamers,£175.09,Available,4bc4f657-7feb-4e6d-af30-77ce53f935bd,2025-10-29
d7b76cc1-d7f3-405e-93a5-c18e3d744a99,Streaming Deck Standard,Customizable macro keyboard for streamers,£169.23,Available,6aefd317-efef-4a70-ac1e-617d716f6822,2025-10-29
aff73e0a-2ec8-4199-8e4c-3a225fd6da9f,Stylus Pen Pro,Precision stylus for tablets and phones,£26.98,Available,2775b4f1-8684-4f7e-846a-433ea3d46a74,2025-10-29
3c007525-1198-42f6-ae8a-9a3a6e386980,Stylus Pen Standard,Precision stylus for tablets and phones,£27.22,Unavailable,6828578e-0253-4ef6-bc34-c45a717c8fb8,2025-10-29
9f91958a-b193-4bda-bc41-31e99587610c,Tablet Stand Pro,Adjustable tablet and iPad stand,£29.74,Available,8d17be57-b649-4b03-b08e-17bda79b0eae,2025-10-29
92588895-fd99-46d2-98eb-655d2fddee5e,Tablet Stand Standard,Adjustable tablet and iPad stand,£40.63,Available,4bc4f657-7feb-4e6d-af30-77ce53f935bd,2025-10-29
d43134cd-e73b-453c-bf94-9e64dadd383c,Thermal Paste Pro,High-performance thermal compound,£14.68,Unavailable,6f78f56c-6ae4-4e16-bc1a-c01c918569ba,2025-10-29
4dc14f3c-a863-4793-8a34-ffa470fb720a,Thermal Paste Standard,High-performance thermal compound,£12.06,Available,1ad856b2-a447-4c17-a647-c532eed714ea,2025-10-29
adfaa948-2b5b-4858-a9a9-1921fdf2fe99,USB Hub Pro,7-port USB 3.0 hub with fast charging,£45.51,Available,ba1ea9b5-45b8-42f0-b60b-3f8c7af08c51,2025-10-29
dfbc632e-6d22-46c6-b08c-14e7932899d2,USB Hub Standard,7-port USB 3.0 hub with fast charging,£46.32,Available,1e4ba9ee-9b17-4336-9f34-030457ee555f,2025-10-29
f0d6e482-33cb-4154-a529-3099b4ad188a,Video Editor Elite,4K video editing and production software,£164.21,Available,e459ce21-d225-4580-b279-43040cd8f86e,2025-10-29
d9d57fab-bc54-401e-8814-ca48a1046d4b,Video Editor Premium,4K video editing and production software,£213.50,Available,492682a9-7927-46fd-a261-73c538675972,2025-10-29
d61d4c3f-e65e-43ad-bd2a-c7b8a8e6469a,Video Editor Pro,4K video editing and production software,£224.70,Available,8d17be57-b649-4b03-b08e-17bda79b0eae,2025-10-29
1584d8db-2646-455c-9c76-c5c4afd53391,Video Editor Standard,4K video editing and production software,£196.59,Available,b9ac1983-7f60-474b-a22a-ef3b1ad00a0e,2025-10-29
56f359a7-8965-4ea8-86a2-b200ed6abc59,Virtual Machine Pro,Desktop virtualization software,£67.75,Available,28f30309-7531-4dc4-a3dc-3248a1ca301d,2025-10-29
41839b23-a50b-45cb-8c35-5ea9ac47793c,Virtual Machine Standard,Desktop virtualization software,£85.26,Available,28f30309-7531-4dc4-a3dc-3248a1ca301d,2025-10-29
11e8e4b0-7f04-4eed-9e62-a188c4e7f352,VR Headset Pro,Virtual reality headset with controllers,£370.42,Available,5e0d0700-f625-4a9c-bce7-d9147df62799,2025-10-29
3130f6ce-9f81-4890-b48b-93028cad52ce,VR Headset Standard,Virtual reality headset with controllers,£468.28,Available,03282607-e948-4364-b066-77d77845da4e,2025-10-29
26421fbb-f9f3-4cde-83a4-206363ccd2e0,Webcam Pro,1080p HD webcam with auto-focus,£80.99,Available,1ad856b2-a447-4c17-a647-c532eed714ea,2025-10-29
cf03bcfe-8846-4ef2-a166-118e085c3330,Webcam Standard,1080p HD webcam with auto-focus,£100.13,Available,9922d7c0-c487-480d-9e5a-61ee8bd3a886,2025-10-29
7fbba651-cb07-4429-be98-66a7d8e72fa1,WiFi Extender Elite,WiFi range extender and booster,£34.59,Unavailable,eb8ea52a-df43-4394-ac2d-ca9376586926,2025-10-29
e5908f2e-2cbe-4cee-b1f1-87018b5926ef,WiFi Extender Premium,WiFi range extender and booster,£38.64,Available,14dab0c5-2ba2-4d2a-92c2-47971f79523a,2025-10-29
b5054475-f09d-438a-84e1-872725e0cf9e,WiFi Extender Pro,WiFi range extender and booster,£35.07,Available,1ea30d85-c3e9-45f3-84c0-3334e6c72743,2025-10-29
f92eaffb-53e9-4570-a0fa-1df9e6e252ec,WiFi Extender Standard,WiFi range extender and booster,£33.52,Available,9a13a590-09c9-43f0-b964-7d449e104262,2025-10-29
86324f83-fd91-40f4-b15d-32e60b417ecb,WiFi Router Premium,Dual-band WiFi 6 router,£122.52,Available,4bc4f657-7feb-4e6d-af30-77ce53f935bd,2025-10-29
17554441-fea0-4bcd-960d-9ad1ac363afe,WiFi Router Pro,Dual-band WiFi 6 router,£141.61,Available,9d5542a4-193b-4839-8536-05b5bef19c3a,2025-10-29
915a879d-6bfc-4d78-88ab-30675c0a5471,WiFi Router Standard,Dual-band WiFi 6 router,£126.29,Unavailable,3751dc62-86b5-4b7a-a989-102c729b60b0,2025-10-29
37412b3e-f16c-412b-a869-1093d6a4655e,Wireless Charger Pro,Fast wireless charging pad,£41.07,Unavailable,37cdcc1b-133f-445a-a542-367d2f59d08a,2025-10-29
7f0d1bae-3176-43fa-bcd8-b89c5e3f046b,Wireless Charger Standard,Fast wireless charging pad,£39.03,Available,d0c33765-6f0c-4e44-be03-4d0534011094,2025-10-29
0381e346-13c9-4f6f-8b47-6eead9ede19b,Wireless Earbuds Elite,True wireless earbuds with noise cancellation,£171.21,Available,bd6c7d57-73fe-4810-afc0-93c7d863dff8,2025-10-29
81f1f25f-0fb8-4316-8708-8fc094362684,Wireless Earbuds Premium,True wireless earbuds with noise cancellation,£151.11,Available,1624fcc1-d3bd-41e2-a645-6085cc172ce1,2025-10-29
7e539dac-eed9-421d-b3d9-32a44c4e32dd,Wireless Earbuds Pro,True wireless earbuds with noise cancellation,£158.69,Available,57d232b4-de62-4b72-9c9f-5074b948d563,2025-10-29
b98f43f3-8dd3-4178-bb90-8ddb3e226ec9,Wireless Earbuds Standard,True wireless earbuds with noise cancellation,£203.29,Unavailable,03d29702-0fd2-484d-84f9-a1cd9c1a1fe3,2025-10-29
d895112b-bd00-4fd6-9f6e-3ad3ad34a191,Wireless Mouse Elite,Ergonomic wireless mouse with precision tracking,£45.14,Available,dda28866-367b-439b-9f70-a61bd4e36ec9,2025-10-29
f820cc7f-6a1d-46e2-8698-7c9c09a1b1bc,Wireless Mouse Premium,Ergonomic wireless mouse with precision tracking,£43.46,Available,9d5542a4-193b-4839-8536-05b5bef19c3a,2025-10-29
997ee17e-7157-4b1f-95d9-03024712d0d2,Wireless Mouse Pro,Ergonomic wireless mouse with precision tracking,£45.24,Available,ca95baf1-80fa-48ad-b917-98c799f9df35,2025-10-29
60237719-83b8-4963-939a-154c47534728,Wireless Mouse Standard,Ergonomic wireless mouse with precision tracking,£42.50,Available,2775b4f1-8684-4f7e-846a-433ea3d46a74,2025-10-29
